,date,content
12342,2020-09-30 16:26:50+00:00,"Será q agora a @Ambev me patrocina ou a @BrahmaCerveja?
Aceito mimos https://t.co/OpKzHMaZGi"
12343,2020-09-30 16:04:01+00:00,Era só um patrocínio da ambev pprt 😂😂😂
12344,2020-09-30 16:00:31+00:00,@Ambev pode dobrar a produção aí pq lá vem.... https://t.co/Jx6G9aNPcn
12345,2020-09-30 15:33:02+00:00,"@FilipeVillegas Já era algo previsível, nas minhas análises. 
Meu maior peso em ações hoje é AmBev 😃"
12346,2020-09-30 15:28:46+00:00,@Lmartinsufsj @Ambev Meu pais BH kkkkkkk
12347,2020-09-30 14:20:45+00:00,@Lmartinsufsj @Ambev Que isso Lorena ? Kkkkkkkkkkkk copo Lagoinha não tem outro não
12348,2020-09-30 13:57:16+00:00,ALÔ AMBEV ... 🎵
12349,2020-09-30 13:25:01+00:00,Alô ambev
12350,2020-09-30 11:30:20+00:00,Sacanagem domingo eu ralando na AmBev e a @silvagomestour fazendo Festa em Angra 🥺
12351,2020-09-30 11:00:11+00:00,"Alô Ambev, dobra a produção aí que o pai tá onnnn 😎😎😛"
12352,2020-09-30 04:17:55+00:00,"@gcomentarios “Depois do 3º ou 4° copo, tudo que vier eu topo”. @kleitonekledir devem estar na @Ambev"
12353,2020-09-29 23:27:38+00:00,ALÔ AMBEV DOBRA A PRODUÇÃO Q A GENTE BEBE
12354,2020-09-29 21:36:40+00:00,Alô ambev
12355,2020-09-29 20:43:08+00:00,@Dedeco_oficiall Ambev
12356,2020-09-29 20:03:27+00:00,Alô Ambev 🥵🍻 em Balneário Quedas d'Água - Rio Verde MS https://t.co/xQO22TBmIH
12357,2020-09-29 19:43:11+00:00,@Ambev  manda que nois bebe https://t.co/X4iWQtsd0v
12358,2020-09-29 19:28:57+00:00,Alô Ambev dobra a produção aí que a gente bebe
12359,2020-09-29 18:40:19+00:00,"quero ir embora, alô Ambev"
12360,2020-09-29 18:24:21+00:00,Alooo ambev dobra produção aii 🎶🎶
12361,2020-09-29 18:08:34+00:00,@Ambev Copo americano de buteco!
12362,2020-09-29 17:48:21+00:00,"Nada contra a Ambev... 😂
Mas tem outras cervejas bem melhores"
12363,2020-09-29 17:08:40+00:00,"AmBev me recusou na alta, quis neguin"
12364,2020-09-29 16:57:13+00:00,@Ambev Copo americano. Vazio e cheio de ar
12365,2020-09-29 16:35:00+00:00,"alô ambev dobra a produção aí que a gente bebe, eu mandei saudade ela mandou vida que segue"
12366,2020-09-29 16:25:57+00:00,@Ambev Copo americano. Serve pra tomar um café e beber uma cerveja
12367,2020-09-29 16:02:04+00:00,Ontem um dos tanques da Ambev estourou e choveu cerveja. Mas eu vou manter minha promessa de não beber tão cedo mesmo o diabo atentando. https://t.co/C8Q8AyImpQ
12368,2020-09-29 15:39:58+00:00,alo ambev droba a produção aí
12369,2020-09-29 15:39:58+00:00,alô ambev dobra a produção aí que a gente bebe
12370,2020-09-29 15:34:54+00:00,"@imgfernando1 @msantoss7 @Ambev Copo sujo é o Buteco mais simples, humilde.  Geralmente servem a cerveja em copo americano haha"
12371,2020-09-29 15:33:40+00:00,"@Ambev Copo americano, o melhor pra tomar cerveja! 🍺🍺"
12372,2020-09-29 15:12:34+00:00,@Ambev Copo
12373,2020-09-29 15:04:52+00:00,A AmBev tá brincando c minha cara dms
12374,2020-09-29 14:55:51+00:00,Alou @Ambev  dobra  a produção de Minas Gerais tá faltando 😫😫😫😫😫
12375,2020-09-29 14:20:02+00:00,@Ambev É o copo oficial.
12376,2020-09-29 14:08:15+00:00,@Ambev Americano
12377,2020-09-29 13:49:26+00:00,@Ambev Siiiiiim
12378,2020-09-29 13:49:07+00:00,@paulo_hmelo vc trampava na ambev?
12379,2020-09-29 12:34:21+00:00,"@Ambev Copo Lagoinha, uai. Não tem outro nome"
12380,2020-09-29 12:33:26+00:00,@Ambev copamericano
12381,2020-09-29 12:26:53+00:00,@legadaodamassa @Ambev Hahahahah
12382,2020-09-29 12:25:09+00:00,@Ambev COPO
12383,2020-09-29 12:21:07+00:00,@Ambev Lagoinha!
12384,2020-09-29 12:18:50+00:00,Tempo Gostosinho Pra Pegar Aquela Fila Da Ambev Com Os Cria
12385,2020-09-29 12:16:11+00:00,"@Ambev famoso copo lagoinha, o copo dos butecos"
12386,2020-09-29 11:57:06+00:00,@Ambev Copo lagoinha e tenho uns 20 desse em casa hahahahahaa aquela gelada só nele!
12387,2020-09-29 11:33:54+00:00,@KAMBAOBRUNO @Ambev @Luandrey Kkkkkkkkkkkkkkkkkk ainda bem que corrigiram a tempo.
12388,2020-09-29 11:32:57+00:00,"@KAMBAOBRUNO @Ambev Jáááá, dei RT ontem com o nome. Aqui em BH é Copo Lagoinha."
12389,2020-09-29 11:06:15+00:00,"Alo Ambev, dobra a produção aí.. que a gente bebe"
12390,2020-09-29 09:47:52+00:00,"Vamo visitar uma fábrica hoje

Acho que na minha vida só fui na ambev

Dessa vez é uma de catalisadores relacionada a refinaria"
12391,2020-09-29 04:34:11+00:00,@maycnv @altratch @FlavioMor0 @Ambev Eu estava pesquisando sobre  a duralex que é da Nadir Figueredo e cheguei até o copo americano.
12392,2020-09-29 04:32:13+00:00,"@ArturCoke @Ambev O copo td mundo conhece, só não conhecemos por lagoinha"
12393,2020-09-29 04:22:44+00:00,alooo ambev
12394,2020-09-29 03:08:16+00:00,@Ambev Copo americano
12395,2020-09-29 02:37:03+00:00,"@LeoJaime A questão é comercial. Se você critica quem lhe patrocina, deve segurar a onda, pois pode acontecer qq coisa. Se ela fosse patrocinada pela AMBEV, poderia gritar “ a Skol é uma M*”! Mas deveria segurar a rebordosa, numa boa..."
12396,2020-09-29 01:09:36+00:00,Alô ambev dobra a produção aí que a gente bebe
12397,2020-09-29 00:24:17+00:00,@NetoSeverio Hoje eu tava inspirado. O time todo está de parabéns. @Ambev manda uma grade parabenizando o nosso time
12398,2020-09-29 00:07:39+00:00,alô ambev
12399,2020-09-28 23:34:36+00:00,Dobra a produção Ambev https://t.co/cww1QnSFhO
12400,2020-09-28 23:17:10+00:00,@Ambev Tunder
12401,2020-09-28 23:16:09+00:00,@BrunoAlvesOliv8 @Ambev O mundo deveria conhecer esse patrimônio cultural da sociedade!
12402,2020-09-28 23:04:35+00:00,"@altratch @FlavioMor0 @Ambev Nadir Figueredo não inventou esse copo, a empresa que fabricava esse copo foi comprada em 1970"
12403,2020-09-28 23:03:30+00:00,"@ArturCoke @Ambev Só aí em BH que é conhecido com esse nome, eu até então nunca tinha ouvido falar."
12404,2020-09-28 22:58:37+00:00,"ALO AMBEV DOBRA A PRODUÇÃO AÍ Q A GNT BEBE, EU MANDEI SDD E ELA MANDOU VIDA QUE SEGUE, ENTÃO SEGUE SUA VIDONA QUE EU SIGO SOFRENDO E BEBENDO BRAMA"
12405,2020-09-28 22:35:59+00:00,@Ambev Copinho de bar
12406,2020-09-28 21:52:59+00:00,@DiMiranda77 Vou ganhar na mega na próxima semana.  Doarei uma porcentagem nas ações da AMBEV pra você minha amiga !
12407,2020-09-28 21:08:29+00:00,Aloo ambev
12408,2020-09-28 21:02:29+00:00,@Ambev Simmmmmm e muito
12409,2020-09-28 20:10:12+00:00,"Alô AmBev ?

Dobra a produção ai que a gente bebe,mandei saudade ela mandou vida que segue."
12410,2020-09-28 19:23:17+00:00,@Ambev Copo de bar
12411,2020-09-28 19:22:57+00:00,@Ambev Copo de cerveja
12412,2020-09-28 17:23:43+00:00,@manooecb @Ambev Kkkkkkkkkkkkkkkkk 😂😂 errado não tá
12413,2020-09-28 17:21:29+00:00,"Já pode ligar na AmBev pra descer o carregamento lá no Corumbá,?"
12414,2020-09-28 16:52:48+00:00,@Ambev Americano
12415,2020-09-28 16:33:08+00:00,@Ambev Inclusive... aproveitando a folga! https://t.co/6zLBKtbODz
12416,2020-09-28 16:26:09+00:00,"@Ambev Lagoinha, quem não chama assim é psicopata"
12417,2020-09-28 16:14:45+00:00,@Ambev Copo americano
12418,2020-09-28 16:01:53+00:00,@Ambev Aqui é copo Americano. Recife-Pernambuco.
12419,2020-09-28 15:48:23+00:00,alô ambev
12420,2020-09-28 15:43:30+00:00,Caminhão da AmBev chegou e eu vou me fuder 🤦🏿‍♂️
12421,2020-09-28 15:29:06+00:00,@__pedroamaral @Ambev Copo americano
12422,2020-09-28 15:25:07+00:00,"@Ambev Famoso copo americano, não existe melhor!"
12423,2020-09-28 15:14:40+00:00,@Ambev Aclamado copo americano
12424,2020-09-28 11:23:13+00:00,Sensaçao de ter pulado dentro do reservatorio da @Ambev
12425,2020-09-28 11:19:05+00:00,@bruhhcrf @antarctica @Ambev Aulas
12426,2020-09-28 10:52:34+00:00,"@Ambev @niiferraz Eu quero muuuuito, me patrocina Ambev 😍"
12427,2020-09-28 03:45:16+00:00,"@cgtnenespanol Todavía existe, la empresa lo compro AmBev..."
12428,2020-09-28 02:04:43+00:00,"Nem parece que eu tava bebendo dês de meio dia, obg pela @antarctica  @Ambev"
12429,2020-09-28 01:07:13+00:00,@Ambev @emicida Alô ambevvv
12430,2020-09-27 22:26:57+00:00,Alô AmBev dobra a produção aí que a gente bebe 🎶
12431,2020-09-27 22:23:25+00:00,alo ambev dobra a produção ai que a gente bebe eu mandei saudade ele mandou vida que segue entao segue sua vidona q eu sigo sofrendo e bebendo brahma
12432,2020-09-27 21:29:22+00:00,"alô, ambev dobra a produção aí que a gente bebe eu mandei saudade, ela mandou vida que segue"
12433,2020-09-27 21:28:37+00:00,"Hoje eu to afim de beber é isto 
@Ambev"
12434,2020-09-27 19:40:46+00:00,"Alô, Ambev
Dobra a produção aí que a gente bebe🍻🎧 https://t.co/2loC5rrzXo"
12435,2020-09-27 19:03:17+00:00,ALOOOOOOOOOOO AMBEV
12436,2020-09-27 18:05:05+00:00,ALÔ AMBEV
12437,2020-09-27 17:44:53+00:00,Alô ambev... https://t.co/NlHJRtFmay
12438,2020-09-27 17:01:08+00:00,@Ambev @Brahmaexpress @BrahmaCerveja https://t.co/bW0FjiamJt
12439,2020-09-27 16:17:31+00:00,Agiliza aí @Ambev https://t.co/W2US1BL1Tp
12440,2020-09-27 15:47:40+00:00,"Alô Ambev?
Droba a produção aí"
12441,2020-09-27 15:00:24+00:00,Alôô Ambev dobra a produção ai
12442,2020-09-27 04:50:08+00:00,Alô @Ambev dobra a produção aí https://t.co/pt33ZSSI0X
12443,2020-09-27 04:37:50+00:00,"Já é de lei, quando eu ou a Laninha escutamos “alô Ambev” uma manda pra outra na hora! ❤️❤️❤️❤️ que sintonia amiga!"
12444,2020-09-27 03:45:10+00:00,"Alô Ambev, dobra a produção aí que a gente bebe"
12445,2020-09-27 03:32:30+00:00,@caduadv Boicote a Ambev...
12446,2020-09-27 02:49:43+00:00,@Jasmimb_rosa Só falta o patrocínio KOE @Ambev
12447,2020-09-27 01:51:00+00:00,Alô Ambev
12448,2020-09-27 01:49:56+00:00,"Alô AmBev, dobra a produção aí! Eu mandei saudade ela mandou vida que segue...."
12449,2020-09-27 01:26:01+00:00,alô Ambev
12450,2020-09-27 01:14:17+00:00,alooo ambev
12451,2020-09-27 00:15:41+00:00,ALO AMBEV
12452,2020-09-26 22:09:04+00:00,@julianaramoscrf @Ambev Se liga em geladeira kkkk
12453,2020-09-26 22:08:18+00:00,@BeatsOficial @willnascimennto @Ambev Vem patrocínio❤️❤️ ❤️
12454,2020-09-26 22:06:11+00:00,@leandroynada @BrahmaCerveja @ZNC_Oficial Chaaaaamaaaa....já estou com roupa de ir @leandroynada @Ambev
12455,2020-09-26 21:51:39+00:00,Alô @Ambev
12456,2020-09-26 21:18:16+00:00,@Ambev seu atendimento aos clientes em Fortaleza vai de mal a pior! #FicaADica #DonoDeBar
12457,2020-09-26 20:44:55+00:00,É Ambev quadriplica a produção fia kkkkkkkk
12458,2020-09-26 20:32:37+00:00,alô Ambev
12459,2020-09-26 20:20:45+00:00,"Alô, Ambev"
12460,2020-09-26 19:05:21+00:00,"alô Ambev,  dobra a produção que a gente bebe 🎵🍺"
12461,2020-09-26 18:20:37+00:00,@comissao1820 @Ambev @Ambev
12462,2020-09-26 18:00:46+00:00,"Alô Ambev, dobra a produção aí que a gente bebe, eu mandei saudade, ela mandou vida que segue. Então segue sua vidona, que eu sigo sofrendo e bebendo brahmaa"
12463,2020-09-26 17:37:46+00:00,"- TANQUE DE CERVEJA EXPLODE NA FÁBRICA DA AMBEV EM BH
▪️ https://t.co/O9d7hlFuRM"
12464,2020-09-26 16:53:03+00:00,Alô Ambev 👀
12465,2020-09-26 16:36:40+00:00,"era só eu ganhando de presente de aniversário, alô @Ambev meu aniversário é amanhã rs https://t.co/YSKchsiPm8"
12466,2020-09-26 16:02:40+00:00,Drinking a Chopp Brahma by AmBev at @outbackbrasil — https://t.co/DIQnkW429t
12467,2020-09-26 15:59:27+00:00,"@sorocabatwits @andresanchez63 @Ambev Só falta o Cueva nesse time etílico, daí passa a régua."
12468,2020-09-26 15:59:07+00:00,"Alô, Ambev
Dobra a produção aí que a gente bebe"
12469,2020-09-26 15:54:21+00:00,"@oxewill @matheuslensph @Ambev @cad3linha Que garota burra, onde ja se viu modelo ter conta fechada? @rodrigobeitencourt deve ser fechado por conta da família, mas não desiste dela"
12470,2020-09-26 15:21:51+00:00,@Marsjustfuit @Ambev Vai que né?! Umas quatro caixinha por semana já tá de bom tamanho 😇
12471,2020-09-26 15:01:27+00:00,"E a fabrica da AMBEV que explodiu, slk"
12472,2020-09-26 14:45:23+00:00,@TabosaMurilo @Ambev @Ambev sim!!
12473,2020-09-26 14:13:21+00:00,AmBev me patrocinaaaaaa
12474,2020-09-26 14:10:54+00:00,"@Ambev Ambev patrocina nós pelo amor de Deus pra ver se eu consigo comprar uma casa do o dinheiro que vai sobrar, te amo tmj ❤️🍻 https://t.co/vpLlab0SQX"
12475,2020-09-26 13:34:02+00:00,Alô ambev
12476,2020-09-26 13:28:27+00:00,"alo Ambev, dobra a produção ai"
12477,2020-09-26 13:07:06+00:00,"Música que não sai da minha cabeça
Aloooo AmBev dobra a produção aí 🎶"
12478,2020-09-26 12:56:03+00:00,"@sofiadapputa @Ambev Foi melhor q ir na Disney kkkkk ver o processo todo, beber cerveja direto do tonel igual beber leite direto da teta da vaca kkkkkkk saudades"
12479,2020-09-26 12:50:56+00:00,"Hoje eu acordei com saudades do dia que eu fui na @Ambev e parecia uma criança num parque de diversões. Sério, quem me conhece sabe o tanto que eu fiquei feliz com isso igual pinto no lixo kkkkkkkkk https://t.co/OCCoVV0L0k"
12480,2020-09-26 11:53:53+00:00,"@Ambev Ia pedir o patrô. Mas não saio de casa, não tenho amigos, ninguém liga pra minha existência. Enfim prejuízo 🤷🏻‍♀️"
12481,2020-09-26 11:51:36+00:00,"@SchmidtValana @Ambev E que sonho, minha filha"
12482,2020-09-26 10:00:50+00:00,"Alô, Ambev,
Dobra a produção aí que a gente bebe 🎶"
12483,2020-09-26 06:55:53+00:00,@Ambev Me da um emprego pfvr
12484,2020-09-26 06:11:45+00:00,"Oi @Ambev tudo bem? 
Que tal patrocinar um time de futebol feminino que tem muita história, é pioneiro e que será motivo de muito orgulho?
Tenho certeza que não vão se arrepender de investir na modalidade esportiva que mais cresce no mundo! https://t.co/AZTXwkZGqB"
12485,2020-09-26 05:50:11+00:00,@brasilgrimeshow @Ambev eae @Ambev
12486,2020-09-26 05:33:23+00:00,@Ambev Já pensou?
12487,2020-09-26 04:51:49+00:00,"@Ambev Vou fazer o chá revelação mês que vem. Queria tanto receber uns litrões de cerveja para comemorar esse dia especial com meus amigos
#cervejaboasoAmbev"
12488,2020-09-26 04:22:45+00:00,@bbbielz Tira a Cimed e coloca a Ambev de patrocínio
12489,2020-09-26 02:54:21+00:00,"@Ambev Coloco na bio de todas minhas redes, logomarca em todos vídeos clipes, música em homenagem, tatuagem, posts diários e sinceros! Lembrando que faço marketing gratuito a anos! E sério sobre tudo que falei inclusive a tatuagem!"
12490,2020-09-26 02:52:44+00:00,@FlaManguaca @Ambev Oi senhor diretor da Ambev nunca te pedi nada
12491,2020-09-26 02:19:13+00:00,@Ambev https://t.co/CDLoaSnNtc
12492,2020-09-26 02:19:07+00:00,alô ambev
12493,2020-09-26 02:11:44+00:00,"@portalprior @Ambev @felipeprior Tanta causa importante pra eles prestarem atenção e vcs aí fazendo propaganda pro prior.... Pelo amor de Deus vai caçar um serviço, o próprio prior caça o dele"
12494,2020-09-26 02:11:09+00:00,@leossamp @Ambev Orra minha chanceee
12495,2020-09-26 02:06:49+00:00,"@Ambev @rac4700 Esses exemplos, são somente a ponta do Iceberg

Buscamos diversas maneiras d ajudar as comunidades sobre os + variados aspectos do dia a dia

Mas ñ somente um impacto local!
Nosso sonho e foco é fazer um efeito exponencial
Um projeto real, com impacto surreal em escala global https://t.co/568e1mzrDK"
12496,2020-09-26 01:57:12+00:00,"@Ambev Roi @Ambev 

Não garanto nada, mas vai que... o @rac4700 te chama na DM pra contar da mobilização de 6 cidades do RS em prol do teteo, via cine-drive beneficentes.

Ou das nossas constantes lutas em prol da saúde, vide a poliomielite, com nosso projeto:

""Um Manifesto Pela Vida"""
12497,2020-09-26 01:49:34+00:00,@Ambev Me paga cervejinha pelo @fazumiti de novo pfvr
12498,2020-09-26 01:43:11+00:00,@Ambev Me patrocina ae ....
12499,2020-09-26 01:29:33+00:00,"Aproveitando o ensejo, @Ambev , olha o q chegou aqui em casa agorinha 😍😍😍
#MePatrocinaAmbev https://t.co/UzZPtoG7hM"
12500,2020-09-26 01:24:30+00:00,ALÔ AMBEV DOBRA A PRODUÇÃO  AÍ QUE A GENTE BEBE
12501,2020-09-26 01:18:56+00:00,@Ambev Segurou a barra nesse isolamento social. Mereço!
12502,2020-09-26 01:13:45+00:00,@Ambev E olha que nem faço questão de cerveja porque adoro pepsi e guaraná antártica!
12503,2020-09-26 01:06:09+00:00,@Gersooo1 @Ambev Kkkkkkkk😇
12504,2020-09-26 01:04:43+00:00,@HilarioLaro @Ambev Kkkk vc é ordinario hein
12505,2020-09-26 01:00:59+00:00,@Gersooo1 @Ambev 😁😁😁 então ta então
12506,2020-09-26 00:44:17+00:00,@Ambev Não brinca comigo não
12507,2020-09-26 00:42:20+00:00,@Atormenta_ @srtalycia_ A gizelly já é do time Ambev esqueceu que eles twttaram bem vi da ao time gi? Não precisa ficar lá no post deles.
12508,2020-09-26 00:31:44+00:00,@Ambev @Gersooo1 será?
12509,2020-09-26 00:28:23+00:00,@Ambev @marifxxz um dia vc aprende a amar
12510,2020-09-26 00:16:13+00:00,@BrahmaCerveja @Ambev #sextou https://t.co/rDsdFGOcjc
12511,2020-09-26 00:14:09+00:00,Ambev me patrocina https://t.co/qWnyM8xfYt
12512,2020-09-26 00:04:16+00:00,@heinekenbr entrando na linha do lixo @Ambev acabou com a cerveja em lata e ja migra para acabar com long neck e 600ml. O Brasil não é para amadores...
12513,2020-09-26 00:01:15+00:00,"@Ambev Nem quero patrocínio, quero emprego de degustador"
12514,2020-09-25 23:37:19+00:00,"@Ambev oi amor, me manda um fardo de brahma"
12515,2020-09-25 23:19:27+00:00,@PortalFuracoes Pra que? Tá louca? A gizelly não precisa que a gente fique indo encher o saco das marcas. Já esqueceu o twtter da própria Ambev dando boas vindas a gizelly. Ela já faz parte desse time. Apaga que da tempo.
12516,2020-09-25 23:10:07+00:00,"@Ambev Oi @Ambev ! A matéria prima básica da empresa é a água, correto? Estou fazendo um livro de fotografias sobre essa nossa relação com a Natureza em toda América Latina para obter água, alimentos e energia. Se quiser conversar: https://t.co/bmKMwQQJn2"
12517,2020-09-25 22:45:12+00:00,@Ambev Ajuda aí @Ambev. Sempre com uma @BrahmaCerveja assistindo aos jogos do @Coritiba
12518,2020-09-25 22:20:10+00:00,@Ambev @legadaodamassa 😂😂😂😂😂😂
12519,2020-09-25 22:11:56+00:00,@Ambev Chamaaaaaa nunca pedi nada @Ambev  eu faço uma tatuagem da Brahma se vcs me patrocinarem hahahhahaha
12520,2020-09-25 22:05:23+00:00,@Ambev Bah se tivesse esse patrocínio aí sim fazia live todo dia falando de futebol eSport e qualquer marca da AmBev do lado uayayaayyaua
12521,2020-09-25 21:59:35+00:00,@maiaragrs @Ambev @UERJDCE É a boa kkkk
12522,2020-09-25 21:44:38+00:00,@Ambev @ZeDelivery Vc é perfeita namoral ❤❤❤❤
12523,2020-09-25 21:38:41+00:00,Alô AmBev dobra a produção aí que a gente bebe
12524,2020-09-25 21:35:37+00:00,@laariscarvalho_ @Ambev 🤗🤗🤗
12525,2020-09-25 21:30:19+00:00,@Ambev Ambev me patrocina... eu faço questão de divulgar vcs pros meus 1k de seguidor na rede social vizinha! Eu não aguento mais gastar todo meu dinheiro em cerveja 👉👈
12526,2020-09-25 21:23:26+00:00,@Ambev Oi sumido rsrs nunca te pedi nadaaaa a a a a!!! Me patrocina fazendo o favor
12527,2020-09-25 21:23:07+00:00,"@WesleyFBelo @Ambev Vai que cola , patrocina um medalhista olímpico  e futuramente campeão mundial"
12528,2020-09-25 21:22:43+00:00,@Ambev Me patrocina que eu divulgo a BOA para o mundo todo
12529,2020-09-25 21:10:57+00:00,@GuardioesColina @Ambev #PatrocinaAmbev
12530,2020-09-25 21:10:41+00:00,"Alo Ambev, dobra a produção aí que a gente bebe!!!"
12531,2020-09-25 21:07:44+00:00,@_samuca1 @_Gui99Pecanha @Ambev @lucaschimidt Oportunidade né kkkkkkk
12532,2020-09-25 21:02:15+00:00,"@esiranno @Ambev @slpng_giants_pt @YouTubeBrasil Ah Olavista, não fica nervosinho,  é só estudar um pouquinho, que vc vai ver como a vida é melhor. Mas continuar assistindo aos vídeos do Titio Olavo, não vai te ajudar, vai acreditar em terra plana, que o mundo é comunista é que a Pepsi é adoçada com fetos. Tem EAD descente. 😂"
